タグID,タグ名
000000480901,ﾋﾟｭｷｽ
000000578401,ﾐﾅﾐｱｼﾅｶﾞﾀﾞﾗ
000000099601,ｴｲ
000000008501,ｱｶｴｲ
000000133901,ｵﾅｶﾞｴｲ
000000178001,ｶﾞﾝｷﾞｴｲ
000000250401,ｺﾓﾝｶｽﾍﾞ
000000282901,ｼﾋﾞﾚｴｲ
000000335001,ｿｺｶﾞﾝｷﾞｴｲ
000000374901,ﾂﾊﾞｸﾛｴｲ
000000397201,ﾄﾋﾞｴｲ
000000415501,ﾅﾙﾄﾋﾞｴｲ
000000555901,ﾏﾀﾞﾗﾄﾋﾞｴｲ
000000592701,ﾒｶﾞﾈｶｽﾍﾞ
000000630501,ﾘﾎﾞﾝｶｽﾍﾞ
000000101501,ｴｿ
000000008601,ｱｶｴｿ
000000126201,ｵｷｴｿ
000000317301,ｽﾅｴｿ
000000389801,ﾄｶｹﾞｴｿ
000000543501,ﾏｴｿ
000000646101,ﾜﾆｴｿ
000000105301,ｴﾂ
000000366901,ﾁｮｳｾﾝｴﾂ
000000543601,ﾏｴﾂ
000000106001,ｴﾉﾌﾟﾛｽｽ
000000114101,ｵｰﾙﾄﾞﾜｲﾌ
000000109601,ｴﾎﾞｼﾀﾞｲ
000000453401,ﾊﾅﾋﾞﾗｳｵ
000000527701,ﾎﾞｳｽﾞｺﾝﾆｬｸ
000000109701,ｴﾎﾞｼﾀﾞｲ科魚類その他
000000116401,ｵｵｲﾜｼ
000000116501,ｵｵｲﾜｼ属魚類
000000117201,ｵｵｶﾐｳｵ
000000117401,ｵｵｶﾐｳｵ科魚類その他
000000117801,ｵｵｸﾁｱｼﾞ
000000118001,ｵｵｸﾁｱｼﾞ属魚類その他
000000123401,ｵｵﾒﾒﾀﾞｲ
000000123601,ｵｵﾒﾒﾀﾞｲ科魚類その他
000000123201,ｵｵﾒﾏﾄｳﾀﾞｲ
000000123301,ｵｵﾒﾏﾄｳﾀﾞｲ科魚類
000000123701,ｵｵﾒﾜﾗｽﾎﾞ
000000123901,ｵｵﾒﾜﾗｽﾎﾞ科魚類その他
000000125401,ｵｷｱｼﾞ
000000080001,ｲﾝﾄﾞｵｷｱｼﾞ
000000125601,ｵｷｱｼﾞ属魚類その他
000000126001,ｵｷｲﾜｼ
000000126101,ｵｷｲﾜｼ属魚類
000000131501,ｵｽﾃｵｸﾞﾛｯｻﾑ
000000021801,ｱｼﾞｱﾝﾎﾞﾆｰﾀﾝ
000000042501,ｱﾗﾊﾟｲﾏ
000000047001,ｱﾛﾜﾅ
000000505501,ﾌﾞﾗｯｸｱﾛﾜﾅ
000000131601,ｵｽﾃｵｸﾞﾛｯｻﾑ科魚類その他
000000131701,ｵｽﾌﾟﾛﾈﾑｽ
000000287701,ｼﾞｬｲｱﾝﾄｸﾞﾗﾐｰ
000000131901,ｵﾀﾞｸｽ
000000215401,ｸﾞﾘｰﾝﾎﾞｰﾝ
000000636101,ﾚｲﾝﾎﾞｰｹｲﾙ
000000509801,ﾌﾞﾙｰｳｨｰﾄﾞﾎﾜｲﾃｨﾝｸﾞ
000000134501,ｵﾆｱｵﾒｴｿ
000000134801,ｵﾆｱｼﾞ
000000135101,ｵﾆｱﾝｺｳ
000000135301,ｵﾆｱﾝｺｳ科魚類その他
000000135401,ｵﾆｵｺｾﾞ
000000137201,ｵﾆﾀﾞﾙﾏｵｺｾﾞ
000000358001,ﾀﾞﾙﾏｵｺｾﾞ
000000477901,ﾋﾒｵｺｾﾞ
000000606101,ﾔｾｵｺｾﾞ
000000135601,ｵﾆｵｺｾﾞ科魚類その他
000000135901,ｵﾆｶﾞｼﾗ
000000564001,ﾏﾒｵﾆｶﾞｼﾗ
000000136301,ｵﾆｷﾝﾒ
000000137801,ｵﾆﾊﾀ
000000139001,ｵﾌﾟｻﾘﾃﾞｨｳﾑ
000000438101,ﾊﾞｰﾄﾞﾐﾉｰ
000000139101,ｵﾌﾞﾗﾀﾞ
000000263701,ｻﾄﾞﾙﾄﾞｼｰﾌﾞﾘｰﾑ
000000141101,ｵﾙｷﾉﾌﾟｼｽ
000000193001,ｷﾋﾞﾚｻﾜﾗ
000000142901,ｶﾞｰ
000000044201,ｱﾘｹﾞｰﾀｰｶﾞｰ
000000403101,ﾄﾛﾋﾟｶﾙｶﾞｰ
000000143501,ｶﾞｰ科魚類その他
000000145301,ｶｲﾜﾘ
000000145901,ｶｴﾙｱﾝｺｳ
000000146101,ｶｴﾙｱﾝｺｳ科魚類その他
000000148101,ｶｸﾚｳｵ
000000148301,ｶｸﾚｳｵ科魚類その他
000000148601,ｶｺﾞｶｷﾀﾞｲ
000000148801,ｶｺﾞｶｷﾀﾞｲ科魚類その他
000000149301,ｶｻｺﾞ
000000041201,ｱﾔﾒｶｻｺﾞ
000000088901,ｳｯｶﾘｶｻｺﾞ
000000149501,ｶｻｺﾞ属魚類その他
000000150601,ｶｼﾞｶ
000000089301,ｳﾂｾﾐｶｼﾞｶ
000000129801,ｵｸｶｼﾞｶ
000000135801,ｵﾆｶｼﾞｶ
000000150801,ｶｼﾞｶ大卵型
000000150701,ｶｼﾞｶ中卵型
000000162901,ｶﾏｷﾘ
000000184801,ｷﾞｽｶｼﾞｶ
000000287001,ｼﾓﾌﾘｶｼﾞｶ
000000376201,ﾂﾏｸﾞﾛｶｼﾞｶ
000000392601,ﾄｹﾞｶｼﾞｶ
000000419201,ﾆｼﾞｶｼﾞｶ
000000150901,ｶｼﾞｶ科魚類その他
000000151001,ｶｼﾞｷ
000000220801,ｸﾛｶｼﾞｷ
000000300401,ｼﾛｶｼﾞｷ
000000444201,ﾊﾞｼｮｳｶｼﾞｷ
000000492101,ﾌｳﾗｲｶｼﾞｷ
000000544001,ﾏｶｼﾞｷ
000000592501,ﾒｶｼﾞｷ
000000152101,ｶﾞｽﾄﾛ
000000153201,ｶﾀｸﾁｲﾜｼ
000000153401,ｶﾀｸﾁｲﾜｼ属魚類その他
000000154101,ｶﾀﾞﾔｼ
000000209901,ｸﾞｯﾋﾟｰ
000000154301,ｶﾀﾞﾔｼ科魚類その他
000000154801,ｶﾂｵ
000000155701,ｶﾄｩﾗ
000000155901,ｶﾄｩﾛｶﾙﾋﾟｵ
000000288001,ｼﾞｬｲｱﾝﾄﾊﾞｰﾌﾞ
000000161501,ｶﾌﾞﾄｳｵ
000000161701,ｶﾌﾞﾄｳｵ科魚類その他
000000162601,ｶﾞﾏｱﾝｺｳ
000000162801,ｶﾞﾏｱﾝｺｳ科魚類その他
000000163001,ｶﾏｽ
000000009101,ｱｶｶﾏｽ
000000117101,ｵｵｶﾏｽ
000000122901,ｵｵﾒｶﾏｽ
000000124101,ｵｵﾔﾏﾄｶﾏｽ
000000136201,ｵﾆｶﾏｽ
000000342701,ﾀｲﾜﾝｶﾏｽ
000000611101,ﾔﾏﾄｶﾏｽ
000000163401,ｶﾏｽ科魚類その他
000000163201,ｶﾏｽｻﾜﾗ
000000163501,ｶﾏﾂｶ
000000163801,ｶﾐｿﾘｳｵ
000000163901,ｶﾐｿﾘｳｵ科魚類
000000166801,ｶﾗｲﾜｼ
000000167301,ｶﾞﾗｸｼｱｽ
000000072101,ｲﾅﾝｶﾞ
000000465201,ﾊﾞﾝﾃﾞｯﾄﾞｺｺﾌﾟ
000000167701,ｶﾗｼﾝ
000000322001,ｽﾎﾟｯﾃｯﾄﾞﾋﾟﾗﾆｱ
000000349201,ﾀﾞｽｷｰﾋﾟﾗﾆｱ
000000484201,ﾋﾟﾗﾋﾟﾁﾝｶﾞ
000000637601,ﾚｯﾄﾞﾋﾟﾗﾆｱ
000000167801,ｶﾗｼﾝ目魚類その他
000000168701,ｶﾗﾌﾄｼｼｬﾓ
000000171901,ｶﾚｲ
000000009301,ｱｶｶﾞﾚｲ
000000020101,ｱｻﾊﾞｶﾞﾚｲ
000000028901,ｱﾌﾞﾗｶﾞﾚｲ
000000038701,ｱﾒﾘｶﾅﾒﾀｶﾞﾚｲ
000000039001,ｱﾒﾘｶﾋﾚｸﾞﾛ
000000060601,ｲｼｶﾞﾚｲ
000000092301,ｳﾏｶﾞﾚｲ
000000138901,ｵﾋｮｳ
000000168001,ｶﾗｽｶﾞﾚｲ
000000215601,ｸﾞﾘｰﾝﾗﾝﾄﾞｱｶｶﾞﾚｲ
000000221001,ｸﾛｶﾞｼﾗｶﾞﾚｲ
000000221201,ｸﾛｶﾞﾚｲ
000000237801,ｺｶﾞﾈｶﾞﾚｲ
000000265801,ｻﾒｶﾞﾚｲ
000000293301,ｼｭﾑｼｭｶﾞﾚｲ
000000317501,ｽﾅｶﾞﾚｲ
000000334001,ｿｳﾊﾁ
000000341301,ﾀｲｾｲﾖｳﾋﾚｸﾞﾛ
000000373701,ﾂﾉｶﾞﾚｲ
000000408101,ﾅｶﾞﾚﾒｲﾀｶﾞﾚｲ
000000428901,ﾇﾏｶﾞﾚｲ
000000455701,ﾊﾞﾊﾞｶﾞﾚｲ
000000486801,ﾋﾚｸﾞﾛ
000000530801,ﾎｼｶﾞﾚｲ
000000544901,ﾏｶﾞﾚｲ
000000551701,ﾏｺｶﾞﾚｲ
000000557001,ﾏﾂｶﾜ
000000571101,ﾐｷﾞｶﾚｲ
000000587901,ﾑｼｶﾞﾚｲ
000000592101,ﾒｲﾀｶﾞﾚｲ
000000609001,ﾔﾅｷﾞﾑｼｶﾞﾚｲ
000000172101,ｶﾚｲ目魚類その他
000000172201,ｶﾚｲ科魚類その他
000000172401,ｶﾜｱﾅｺﾞ
000000172601,ｶﾜｱﾅｺﾞ科魚類その他
000000172701,ｶﾜｶﾏｽ
000000036101,ｱﾑｰﾙﾊﾟｲｸ
000000173901,ｶﾜｽｽﾞﾒ
000000405301,ﾅｲﾙﾃﾗﾋﾟｱ
000000174101,ｶﾜｽｽﾞﾒ科魚類その他
000000174701,ｶﾜﾊｷﾞ
000000035501,ｱﾐﾒﾊｷﾞ
000000085601,ｳｽﾊﾞﾊｷﾞ
000000092501,ｳﾏﾂﾞﾗﾊｷﾞ
000000194101,ｷﾎｼﾊｷﾞ
000000333701,ｿｳｼﾊｷﾞ
000000622901,ﾖｿｷﾞ
000000174901,ｶﾜﾊｷﾞ科魚類その他
000000175001,ｶﾜﾊﾞﾀﾓﾛｺ
000000175301,ｶﾜﾋﾞｼｬ
000000205301,ｸｻｶﾘﾂﾎﾞﾀﾞｲ
000000376001,ﾂﾎﾞﾀﾞｲ
000000384201,ﾃﾝｸﾞﾀﾞｲ
000000175501,ｶﾜﾋﾞｼｬ科魚類その他
000000176101,ｶﾜﾑﾂ
000000429301,ﾇﾏﾑﾂ
000000176501,ｶﾜﾗｶﾞﾚｲ
000000177001,ｶﾜﾘﾊﾅﾀﾞｲ
000000177201,ｶﾜﾘﾊﾅﾀﾞｲ科魚類その他
000000177301,ｶﾜﾘﾋﾚﾀﾞﾗ
000000180801,ｷﾞｱﾅﾆｼﾝ
000000181801,ｷﾞｷﾞ
000000182001,ｷﾞｷﾞ科魚類その他
000000184401,ｷｽ
000000004001,ｱｵｷﾞｽ
000000036501,ｱﾒｷﾞｽ
000000051401,ｲｴﾛｰﾌｨﾝｼﾗｺﾞ
000000192801,ｷﾋﾞﾚｷﾞｽ
000000275301,ｻﾝﾄﾞｼﾗｺﾞ
000000301001,ｼﾛｷﾞｽ
000000401001,ﾄﾗﾝﾍﾟｯﾀｰｼﾗｺﾞ
000000509601,ﾌﾘﾝﾀﾞｰｽｼﾗｺﾞ
000000530901,ﾎｼｷﾞｽ
000000599901,ﾓﾄｷﾞｽ
000000185501,ｷﾀﾞｲ
000000016701,ｱｶﾚﾝｺ
000000049001,ｱﾝｺﾞﾗﾚﾝｺ
000000192701,ｷﾋﾞﾚｱｶﾚﾝｺ
000000185801,ｷﾀﾞｲ属魚類その他
000000187301,ｷﾁｼﾞ
000000042201,ｱﾗｽｶｷﾁｼﾞ
000000187901,ｷﾂﾈｱﾏﾀﾞｲ
000000188101,ｷﾂﾈｱﾏﾀﾞｲ科魚類その他
000000190901,ｷﾉﾎﾞﾘｳｵ
000000191101,ｷﾊﾞｱﾝｺｳ
000000192201,ｷﾋﾞｵｻﾙﾀﾞ
000000628901,ﾘｰﾋﾟﾝｸﾞﾎﾞﾆｰﾄ
000000192301,ｷﾋﾞﾅｺﾞ
000000192501,ｷﾋﾞﾅｺﾞ属魚類その他
000000193701,ｷﾎｳﾎﾞｳ
000000193901,ｷﾎｳﾎﾞｳ科魚類その他
000000194201,ｷﾞﾏ
000000194501,ｷﾞﾏ科魚類その他
000000196401,ｷｭｳﾘｳｵ
000000196601,ｷﾞｭﾑﾅﾙｸｽ
000000027901,ｱﾊﾞ
000000197601,ｷﾙﾘﾇｽ
000000558301,ﾏｯﾄﾞｶｰﾌﾟ
000000198001,ｷﾛﾈｰﾑｽ
000000230701,ｹﾙﾌﾟﾌｨｯｼｭ
000000198301,ｷﾞﾝｲﾜｼ
000000198401,ｷﾞﾝｲﾜｼ属魚類
000000198501,ｷﾞﾝｶｶﾞﾐ
000000198701,ｷﾞﾝｶﾞﾒｱｼﾞ
000000138101,ｵﾆﾋﾗｱｼﾞ
000000155301,ｶｯﾎﾟﾚ
000000579301,ﾐﾅﾐｷﾞﾝｶﾞﾒｱｼﾞ
000000640501,ﾛｳﾆﾝｱｼﾞ
000000198901,ｷﾞﾝｶﾞﾒｱｼﾞ科魚類その他
000000200601,ｷﾞﾝﾀﾞﾗ
000000029501,ｱﾌﾞﾗﾎﾞｳｽﾞ
000000200801,ｷﾝﾁｬｸﾀﾞｲ
000000030101,ｱﾌﾞﾗﾔｯｺ
000000261301,ｻｻﾞﾅﾐﾔｯｺ
000000351701,ﾀﾃｼﾞﾏｷﾝﾁｬｸﾀﾞｲ
000000200901,ｷﾝﾁｬｸﾀﾞｲ科魚類その他
000000201101,ｷﾝﾄｷﾀﾞｲ
000000013801,ｱｶﾈｷﾝﾄｷ
000000069601,ｲﾄﾋｷｷﾝﾄｷ
000000086501,ｳｽﾍﾞﾆｷﾝﾄｷ
000000128701,ｵｷﾅﾜｸﾙﾏﾀﾞｲ
000000192901,ｷﾋﾞﾚｷﾝﾄｷ
000000217701,ｸﾙﾏﾀﾞｲ
000000361401,ﾁｶﾒｷﾝﾄｷ
000000527801,ﾎｳｾｷｷﾝﾄｷ
000000579401,ﾐﾅﾐｷﾝﾄｷ
000000579501,ﾐﾅﾐｸﾙﾏﾀﾞｲ
000000201301,ｷﾝﾄｷﾀﾞｲ科魚類その他
000000201601,ｷﾞﾝﾊﾀﾞｶ
000000201701,ｷﾞﾝﾊﾀﾞｶ科魚類その他
000000202301,ｷﾝﾒﾀﾞｲ
000000235401,ｺﾞｳｼｭｳｷﾝﾒ
000000416901,ﾅﾝﾖｳｷﾝﾒ
000000202701,ｷﾝﾒﾀﾞｲ科魚類その他
000000204801,ｸｻｱｼﾞ
000000478301,ﾋﾒｸｻｱｼﾞ
000000205001,ｸｻｳｵ
000000102701,ｴｿﾞｸｻｳｵ
000000470101,ﾋﾞｸﾆﾝ
000000205201,ｸｻｳｵ科魚類その他
000000205801,ｸｼｽﾐｸｲｳｵ
000000205901,ｸｼｽﾐｸｲｳｵ科魚類
000000206401,ｸｼﾞﾗｳｵ
000000206601,ｸｼﾞﾗｳｵ科魚類その他
000000206901,ｸｽﾞｱﾅｺﾞ
000000207101,ｸｽﾞｱﾅｺﾞ科魚類その他
000000207401,ｸｾﾉｷﾌﾟﾘｽ
000000051301,ｲｴﾛｰﾌｨﾝ
000000207901,ｸﾀﾞﾔｶﾞﾗ
000000208801,ｸﾁﾊﾞｼｶｼﾞｶ
000000210801,ｸﾎﾞｱｼﾞ
000000213201,ｸﾗｶｹﾋﾗｱｼﾞ
000000500101,ﾌﾀﾎｼﾋﾗｱｼﾞ
000000214401,ｸﾞﾗﾝﾏ
000000214501,ｸﾞﾗﾝﾏ科魚類
000000216801,ｸﾞﾙｸﾏ
000000295001,ｼｮｰﾄﾏｯｶﾚﾙ
000000216501,ｸﾘﾉﾀﾞｽ
000000641301,ﾛｯｸｹｰﾙ
000000217001,ｸﾙﾊﾟﾉﾄﾞﾝ
000000364401,ﾁｬｲﾆｰｽﾞｷﾞｻﾞｰﾄﾞｼｬﾄﾞ
000000219501,ｸﾛｱｼﾞﾓﾄﾞｷ
000000220101,ｸﾛｱﾝｺｳ
000000220301,ｸﾛｱﾝｺｳ科魚類その他
000000221801,ｸﾛｻｷﾞ
000000327901,ｾﾀﾞｶｸﾛｻｷﾞ
000000579601,ﾐﾅﾐｸﾛｻｷﾞ
000000222001,ｸﾛｻｷﾞ科魚類その他
000000222701,ｸﾛﾀﾞｲ
000000128601,ｵｷﾅﾜｷﾁﾇ
000000187501,ｷﾁﾇ
000000579701,ﾐﾅﾐｸﾛﾀﾞｲ
000000223001,ｸﾛﾀﾞｲ属魚類その他
000000223201,ｸﾛﾀﾁｶﾏｽ
000000029001,ｱﾌﾞﾗｿｺﾑﾂ
000000148901,ｶｺﾞｶﾏｽ
000000222301,ｸﾛｼﾋﾞｶﾏｽ
000000406901,ﾅｶﾞﾀﾁｶﾏｽ
000000459801,ﾊﾞﾗｸｰﾀ
000000461001,ﾊﾞﾗﾑﾂ
000000579201,ﾐﾅﾐｶｺﾞｶﾏｽ
000000223401,ｸﾛﾀﾁｶﾏｽ科魚類その他
000000224401,ｸﾛﾎﾞｳｽﾞｷﾞｽ
000000224601,ｸﾛﾎﾞｳｽﾞｷﾞｽ科魚類その他
000000224901,ｸﾛﾎｼﾏﾝｼﾞｭｳﾀﾞｲ
000000226201,ｸﾛﾕﾘﾊｾﾞ
000000226401,ｸﾛﾕﾘﾊｾﾞ科魚類その他
000000228501,ｹﾂｷﾞｮ
000000228601,ｹﾂｷﾞｮ科魚類
000000229701,ｹﾑｼｶｼﾞｶ
000000229901,ｹﾑｼｶｼﾞｶ科魚類その他
000000230801,ｹﾞﾝｹﾞ
000000178901,ｶﾝﾃﾝｹﾞﾝｹﾞ
000000301301,ｼﾛｹﾞﾝｹﾞ
000000352501,ﾀﾅｶｹﾞﾝｹﾞ
000000437501,ﾉﾛｹﾞﾝｹﾞ
000000230901,ｹﾞﾝｹﾞ科魚類その他
000000233901,ｺｲ
000000234601,ｺｲ目魚類その他
000000234501,ｺｲ目交雑種魚類
000000237701,ｺｵﾘｳｵ
000000646501,ﾜﾆｸﾁ
000000237901,ｺｶﾞﾈｼﾏｱｼﾞ
000000238901,ｺﾞｸﾗｸｷﾞｮ
000000342801,ﾀｲﾜﾝｷﾝｷﾞｮ
000000367501,ﾁｮｳｾﾝﾌﾞﾅ
000000239101,ｺｸﾚﾝ
000000239301,ｺｹｷﾞﾝﾎﾟ
000000239401,ｺｹｷﾞﾝﾎﾟ科魚類
000000239601,ｺｹﾋﾞﾗﾒ
000000239801,ｺｹﾋﾞﾗﾒ科魚類その他
000000243701,ｺﾁ
000000073001,ｲﾈｺﾞﾁ
000000111601,ｴﾝﾏｺﾞﾁ
000000551801,ﾏｺﾞﾁ
000000558701,ﾏﾂﾊﾞｺﾞﾁ
000000593801,ﾒｺﾞﾁ
000000244001,ｺﾁ科魚類その他
000000245001,ｺﾉｼﾛ
000000245201,ｺﾉｼﾛﾓﾄﾞｷ
000000245301,ｺﾉｼﾛﾓﾄﾞｷ属魚類
000000246001,ｺﾊﾞﾝｱｼﾞ
000000566001,ﾏﾙｺﾊﾞﾝ
000000246201,ｺﾊﾞﾝｱｼﾞ科魚類その他
000000246301,ｺﾊﾞﾝｻﾞﾒ
000000246501,ｺﾊﾞﾝｻﾞﾒ科魚類その他
000000246801,ｺﾞﾋﾞｵ
000000151701,ｶﾞｼﾞｮﾝ
000000252001,ｺﾚｵﾚｳｼｽｶｽ
000000604801,ﾔｶﾞﾀﾑｷﾞﾂｸ
000000252101,ｺﾚｺﾞﾇｽ
000000252201,ｺﾚｺﾞﾇｽ･ﾍﾟﾚｯﾄ
000000252301,ｺﾚｺﾞﾇｽ･ﾏﾚｰﾅ
000000253501,ｺﾞﾝｽﾞｲ
000000253701,ｺﾞﾝｽﾞｲ科魚類その他
000000254801,ｺﾞﾝﾍﾞ
000000064901,ｲｿｺﾞﾝﾍﾞ
000000126601,ｵｷｺﾞﾝﾍﾞ
000000254901,ｺﾞﾝﾍﾞ科魚類その他
000000255401,ｻｲｳｵ
000000255601,ｻｲｳｵ科魚類その他
000000256401,ｻｶﾀｻﾞﾒ
000000250501,ｺﾓﾝｻｶﾀｻﾞﾒ
000000256601,ｻｶﾀｻﾞﾒ科魚類その他
000000257601,ｻｷﾞﾌｴ
000000340001,ﾀﾞｲｺｸｻｷﾞﾌｴ
000000259501,ｻｹ
000000032001,ｱﾏｺﾞ(ｻﾂｷﾏｽ陸封型)
000000169001,ｶﾗﾌﾄﾏｽ
000000210101,ｸﾆﾏｽ
000000199601,ｷﾞﾝｻｹ
000000258901,ｻｸﾗﾏｽ(ﾔﾏﾒ海降型)
000000262101,ｻﾂｷﾏｽ(ｱﾏｺﾞ海降型)
000000340901,ﾀｲｾｲﾖｳｻｹ
000000420701,ﾆｼﾞﾏｽ
000000480201,ﾋﾒﾏｽ(ﾍﾞﾆｻｹ陸封型)
000000489301,ﾋﾞﾜﾏｽ
000000505001,ﾌﾞﾗｳﾝﾄﾗｳﾄ
000000517201,ﾍﾞﾆｻﾞｹ(ﾋﾒﾏｽ海降型)
000000553601,ﾏｽﾉｽｹ
000000612701,ﾔﾏﾒ(ｻｸﾗﾏｽ陸封型)
000000260101,ｻｹ目属間交雑種
000000259801,ｻｹｶﾞｼﾗ
000000383401,ﾃﾝｶﾞｲﾊﾀ
000000260301,ｻｻｳｼﾉｼﾀ
000000284801,ｼﾏｳｼﾉｼﾀ
000000328301,ｾﾄｳｼﾉｼﾀ
000000620001,ﾖｰﾛｯﾊﾟｿｰﾙ
000000260501,ｻｻｳｼﾉｼﾀ科魚類その他
000000262201,ｻｯﾊﾟ
000000262401,ｻｯﾊﾟ属魚類その他
000000263101,ｻﾞﾄｳｳﾅｷﾞ
000000264401,ｻﾊﾞ
000000249101,ｺﾞﾏｻﾊﾞ
000000341001,ﾀｲｾｲﾖｳｻﾊﾞ
000000552401,ﾏｻﾊﾞ
000000265701,ｻﾒ
000000265901,ｻﾒﾁｮｳｻﾞﾒ､ｻｶﾀｻﾞﾒ､ﾄﾝｶﾞﾘｻｶﾀｻﾞﾒを除く
000000001601,ｱｲｻﾞﾒ
000000004601,ｱｵｻﾞﾒ
000000012201,ｱｶｼｭﾓｸｻﾞﾒ
000000029101,ｱﾌﾞﾗﾂﾉｻﾞﾒ
000000152001,ｶｽｻﾞﾒ
000000199901,ｷﾞﾝｻﾞﾒ
000000240101,ｺｺﾉﾎｼｷﾞﾝｻﾞﾒ
000000301801,ｼﾛｻﾞﾒ
000000301901,ｼﾛｼｭﾓｸｻﾞﾒ
000000323001,ｽﾐﾂｷｻﾞﾒ
000000395401,ﾄﾞﾁｻﾞﾒ
000000400301,ﾄﾗｻﾞﾒ
000000411001,ﾅﾇｶｻﾞﾒ
000000422401,ﾆﾀﾘ
000000431201,ﾈｺｻﾞﾒ
000000432201,ﾈｽﾞﾐｻﾞﾒ
000000434501,ﾉｺｷﾞﾘｻﾞﾒ
000000531101,ﾎｼｻﾞﾒ
000000543701,ﾏｵﾅｶﾞ
000000617501,ﾕﾒｻﾞﾒ
000000622501,ﾖｼｷﾘｻﾞﾒ
000000266901,ｻﾖﾘ
000000218201,ｸﾙﾒｻﾖﾘ
000000267101,ｻﾖﾘ科魚類その他
000000272601,ｻﾜﾗ
000000621901,ﾖｺｼﾏｻﾜﾗ
000000272901,ｻﾜﾗ属魚類その他
000000275701,ｻﾝﾌｨｯｼｭ
000000118301,ｵｵｸﾁﾊﾞｽ
000000238701,ｺｸﾁﾊﾞｽ
000000505801,ﾌﾞﾗｯｸﾊﾞｽ
000000509901,ﾌﾞﾙｰｷﾞﾙ
000000275801,ｻﾝﾌｨｯｼｭ科魚類その他
000000276001,ｻﾝﾏ
000000276301,ｻﾝﾏ科魚類その他
000000276901,ｼｲﾗ
000000109001,ｴﾋﾞｽｼｲﾗ
000000278801,ｼｷﾞｳﾅｷﾞ
000000279001,ｼｷﾞｳﾅｷﾞ科魚類その他
000000279101,ｼｷｼﾏﾊﾅﾀﾞｲ
000000279301,ｼｷｼﾏﾊﾅﾀﾞｲ科魚類その他
000000280101,ｼｼｬﾓ
000000280701,ｼﾀﾞｱﾝｺｳ
000000280901,ｼﾀﾞｱﾝｺｳ科魚類その他
000000283901,ｼﾏｱｼﾞ
000000284301,ｼﾏｲｻｷ
000000244401,ｺﾄﾋｷ
000000284501,ｼﾏｲｻｷ科魚類その他
000000284901,ｼﾏｶﾞﾂｵ
000000377801,ﾂﾙｷﾞｴﾁｵﾋﾟｱ
000000487201,ﾋﾚｼﾞﾛﾏﾝｻﾞｲｳｵ
000000285101,ｼﾏｶﾞﾂｵ科魚類その他
000000290301,ｼｬﾁﾌﾞﾘ
000000353101,ﾀﾅﾍﾞｼｬﾁﾌﾞﾘ
000000290501,ｼｬﾁﾌﾞﾘ科魚類その他
000000296401,ｼﾗｳｵ
000000060701,ｲｼｶﾜｼﾗｳｵ
000000296601,ｼﾗｳｵ科魚類その他
000000303601,ｼﾜｲｶﾅｺﾞ
000000304201,ｼﾝｶｲｴｿ
000000304301,ｼﾝｶｲｴｿ科魚類その他
000000308701,ｽｷﾞ
000000309601,ｽｸｱﾘｳｽ
000000366001,ﾁｬﾌﾞ
000000310401,ｽｺﾌﾟﾀﾙﾑｽ
000000061801,ｲｼﾋﾞﾗﾒ
000000310501,ｽｺﾞﾓﾛｺ
000000382801,ﾃﾞﾒﾓﾛｺ
000000310701,ｽｺﾞﾓﾛｺ科魚類その他
000000311601,ｽｽﾞｷ
000000342301,ﾀｲﾘｸｽｽﾞｷ
000000483501,ﾋﾗｽｽﾞｷ
000000312901,ｽｽﾞﾒﾀﾞｲ
000000212001,ｸﾏﾉﾐ
000000313101,ｽｽﾞﾒﾀﾞｲ科魚類その他
000000315001,ｽﾀﾞﾚﾀﾞｲ
000000315101,ｽﾀﾞﾚﾀﾞｲ科魚類
000000316801,ｽﾃﾉﾄﾑｽ
000000308501,ｽｶｯﾌﾟ
000000317701,ｽﾅﾊｾﾞ
000000317801,ｽﾅﾊｾﾞ科魚類
000000319101,ｽﾊﾟﾙｽ
000000620301,ﾖｰﾛｯﾊﾟﾍﾀﾞｲ
000000321001,ｽﾌﾟﾗｯﾀｽ
000000492301,ﾌｴｺﾞﾆｼﾝ
000000322201,ｽﾎﾟﾝﾃﾞｨﾘｵｿﾏ
000000594101,ﾒｼﾞﾅﾓﾄﾞｷ
000000322301,ｽﾏ
000000341501,ﾀｲｾｲﾖｳﾔｲﾄ
000000505601,ﾌﾞﾗｯｸｽｷｯﾌﾟｼﾞｬｯｸ
000000327001,ｾｷﾄﾘｲﾜｼ科魚類
000000327601,ｾﾞｾﾞﾗ
000000327801,ｾﾞｾﾞﾗ科魚類その他
000000328801,ｾﾅｶﾞｷﾀﾞｲ
000000531601,ﾎｼﾚﾝｺ
000000330101,ｾﾐﾎｳﾎﾞｳ
000000531201,ﾎｼｾﾐﾎｳﾎﾞｳ
000000330301,ｾﾐﾎｳﾎﾞｳ科魚類その他
000000330501,ｾﾓﾃｨﾙｽ
000000214801,ｸﾘｰｸﾁｬﾌﾞ
000000332301,ｾﾝﾄﾛﾎﾟﾏｽ
000000531801,ﾎｿｱｶﾒ
000000531901,ﾎｿｱｶﾒ属魚類その他
000000333501,ｿｳｷﾞｮ
000000333801,ｿｳﾀﾞｶﾞﾂｵ
000000483601,ﾋﾗｿｳﾀﾞ
000000566601,ﾏﾙｿｳﾀﾞ
000000334401,ｿｺｲﾜｼ
000000334501,ｿｺｲﾜｼ科魚類
