商品コード,SKUコード,商品名,契約区分,規格１名,荷主コード,荷主名,産地コード,産地名,単位,在庫数,発注先企業コード,発注先部署コード,発注先部署名,発注先担当者コード,発注先担当者名,ＪＡＮコード,納品予定日_開始,納品予定日_終了,入荷日,ロット番号,ロット行,ロット枝,倉庫コード,特記事項,配送締切時間,配送日数,商談有無,値引有無
501016620,501016620,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ360g(脚4-5本),2,12×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114305670,,,,,,,,,,,0,0
505024048,505024048,きんめの干物3枚(約120g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505079228,505079228,むきえび大150g,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
301004525,301004525,ﾎﾞｲﾙﾄｹﾞｽﾞﾜｲｶﾞﾆL(200-250g/肩)10kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501012154,501012154,ﾎﾞｲﾙｼｬｺむき身L20尾(約120g),2,30,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501016000,501016000,真だら切身100g×4切(ﾌﾚｯｼｭ),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501016452,501016452,生ｽﾞﾜｲｶﾞﾆ3Lﾊｰﾌﾎﾟｰｼｮﾝ1㎏,2,6,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501016902,501016902,生ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ15本/500g生食可,2,10,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505073386,505073386,ﾚﾄﾙﾄあん肝250g,2,20×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505080537,505080537,ﾊﾞﾅﾒｲ寿司ｴﾋﾞ3L(9.0-9.5cm)30尾,2,20×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505082044,505082044,ﾎﾀﾃ貝柱4S(51-60個/kg)ﾊｰﾌ眼鏡開き20枚,2,20×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505084198,505084198,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ400gﾊﾞﾙﾀﾞｲ種,2,12×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114305304,,,,,,,,,,,0,0
Next0001,Next0001,テスト,2,１Kg,,,,,2,0.00,02,920000,-,N0001,ネクスト担当1,,,,,,,,,,,,0,0
303053511,21080900220101,養殖解凍ﾊﾞｻｽｷﾝﾚｽﾌｨｰﾚ3kg,1,1,140070,ﾏﾙｹｰ食品,VNM,ﾍﾞﾄﾅﾑ,1,0.00,01,110116,鮮魚  特種,89181,土屋  伊佐夫,,2021/08/10 0:00:00,2021/08/10 0:00:00,2021/08/09 0:00:00,2108090022,01,01,991010,,,,0,0
505060420,505060420,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆﾌﾚｰｸ1㎏(赤3:白7),2,10,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505069845,505069845,養殖ｶﾝﾊﾟﾁｽﾗｲｽ8g×10枚,2,100,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505082859,505082859,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ270g,2,12×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4548176213788,,,,,,,,,,,0,0
Next00005,Next00005,ｶﾂｵ2入/約5.5㎏,2,1,,,,,1,0.00,02,920000,-,N0001,ネクスト担当1,,,,,,,,,,,,0,0
301002433,301002433,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ4L(350-400g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303052061,303052061,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り21-25個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303054107,303054107,生ｽﾞﾜｲｶﾞﾆ3L(300-350g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303054865,303054865,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆｼｭﾘﾝｸﾊﾟｯｸ5L(約1kg/肩),2,4×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501014202,501014202,海鮮手巻き寿司ｾｯﾄ3枚×7種,2,10×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505072324,505072324,あじのゆず醤油干し2枚(約110g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505078865,505078865,いか鹿の子短冊90g,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083818,505083818,生ﾀﾗﾊﾞｶﾞﾆ6L(約1.5㎏/肩）3㎏化粧箱,2,2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301001941,301001941,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆｼｭﾘﾝｸ4L(8-9肩/3kg)3kg特,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301003451,301003451,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆL(200-250g/肩)5kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301445081,21080903960101,養殖ﾌﾞﾘ1入3-4kg,1,不定貫 3-4kg,136020,兵殖,JPN61,高知県沖,4,15.00,01,110111,鮮魚  青物,89507,桑田  恵一,,2021/08/10 0:00:00,2021/08/10 0:00:00,2021/08/10 0:00:00,2108090396,01,01,991010,養殖物・大ブリ,,,0,0
303052715,303052715,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2本爪ﾎﾟｰｼｮﾝ21-30個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303053574,303053574,生ｽﾞﾜｲｶﾞﾆ5L(8肩/3kg)3kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303054854,303054854,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪ﾎﾟｰｼｮﾝ31-40個/kg 1kg,2,12,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501015978,501015978,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ300g,2,16×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114305779,,,,,,,,,,,0,0
505068322,505068322,釜揚げしらす30g,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505072431,505072431,あじの醤油糀干し3枚(約110g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
Next00004,Next00004,秋鮭筋子,2,不定貫,,,,,4,10.00,02,920000,-,N0001,ネクスト担当1,,,,,,,,,,,,0,0
301000834,301000834,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り21-25個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011714,501011714,ﾀｲｶﾞｰ有頭ｴﾋﾞ8尾16-20,2,10×4,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501017244,501017244,養殖ﾏﾀﾞｲｽﾗｲｽ10g×20切,2,20×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505068302,505068302,あじの昆布たまり醤油干し2枚(約140g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505084119,505084119,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾐｯｸｽﾌﾚｰｸ(調味再加熱)1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
Next00002,Next00002,ｱｵｴﾒｿ,2,不定貫,,,,,4,10.00,02,920000,-,N0001,ネクスト担当1,,,,,,,,,,,,0,0
301000968,301000968,生ｽﾞﾜｲｶﾞﾆ5L(400gUP/肩)5kg,2,1,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002471,301002471,ﾎﾞｲﾙﾄｹﾞｽﾞﾜｲｶﾞﾆ爪4L(21-25個/kg)1kg,2,6×2,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303046465,303046465,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪ﾎﾟｰｼｮﾝ切目入り31-35個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011558,501011558,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ450g,2,10×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4571351050045,,,,,,,,,,,0,0
501013662,501013662,生ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ25本/500g生食可,2,2×6,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501014615,501014615,生ｽﾞﾜｲｶﾞﾆ5L(300-350g/肩)ﾊｰﾌﾎﾟｰｼｮﾝ2㎏化粧箱S,2,3,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505076686,505076686,さんまの醤油糀干し3枚(約100g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083555,505083555,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆｶｯﾄ1㎏,2,10,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
N000001,N000001,いわし,2,１K,,,,,2,100.00,02,920000,-,N0001,ネクスト担当1,,,,,,,,,,,,0,0
301000587,301000587,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2L(250-300g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301003730,301003730,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ4L(14-15肩/5㎏)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501010291,501010291,赤魚の干物4枚(約140g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501011638,501011638,ﾌﾞﾘ切身80g×3切(ﾌﾚｯｼｭ),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501013427,501013427,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ精肉80g(MSC),2,12×4,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4571351054234,,,,,,,,,,,0,0
501013519,501013519,生ﾀﾗﾊﾞｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ1.7kg化粧箱,2,3,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114302020,,,,,,,,,,,0,0
501016899,501016899,海鮮ちらし寿司ｾｯﾄ4種4人前,2,40×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505050302,505050302,あじの白醤油干し2枚(約100g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
301000714,301000714,生ｽﾞﾜｲｶﾞﾆ2L(250-300g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301000973,301000973,生ｽﾞﾜｲｶﾞﾆ上削ぎ2kg化粧箱,2,3,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002019,301002019,生ｽﾞﾜｲｶﾞﾆL(200-250g/肩)5kg,2,1,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002644,21080900870101,ｼｼﾞﾐ5kg,1,計量 5kg,136028,平万商店,SM011,宍道湖,4,12.00,01,110116,鮮魚  特種,89181,土屋  伊佐夫,,2021/08/10 0:00:00,2021/08/10 0:00:00,2021/08/10 0:00:00,2108090087,01,01,991010,,,,0,0
301003437,20060208780101,ﾈﾌﾞﾄ(ﾃﾝｼﾞｸﾀﾞｲ)無頭1kg,1,10,130000,南條水産,JPN07,瀬戸内海,3,20.00,01,110117,鮮魚　販売促進,89805,高橋  海月,,2021/08/10 0:00:00,2021/08/10 0:00:00,2020/05/28 0:00:00,2006020878,01,01,991010,,,,0,0
303053481,303053481,切ﾜﾀﾘｶﾞﾆ2L(11-15肩/kg)1kg,2,12,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011552,501011552,ﾌﾞﾗﾝﾁﾝｸﾞうに15g×5個(ﾐﾆ木箱),2,10×3,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501016352,501016352,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2L3肩（約750g),2,8×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4978210204043,,,,,,,,,,,0,0
505078782,505078782,いか鹿の子短冊200g,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083460,505083460,ﾎﾞｲﾙ紅ｽﾞﾜｲｶﾞﾆ棒肉崩れ1kg,2,10,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301000258,301000258,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ3L(300-350g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002443,301002443,生ｽﾞﾜｲｶﾞﾆ2L(250-300g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303044977,303044977,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆｼｭﾘﾝｸﾊﾟｯｸ4L(10-11肩/4kg)4kg,2,計量 4kg×2,,,,,4,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303050389,303050389,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2L(9-10肩/2kg)2kg化粧箱,2,4,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303054857,303054857,ﾜﾀﾘｶﾞﾆ(ｶﾞｻﾞﾐ)ｵｽ13尾/3.6kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501010197,501010197,ﾊﾞﾅﾒｲ頭肉付き寿司ｴﾋﾞ4LH(9.5-10cm)20尾,2,30×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501011242,501011242,海鮮手巻き寿司ｾｯﾄ3枚×6種,2,10×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501011384,501011384,煮穴子ｽﾗｲｽ9g×20枚,2,50,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501800008,21080903110101,解凍ｱｵﾘｲｶﾑｷ身1kg,1,1,110016,安岐水産,IND,ｲﾝﾄﾞ,3,10.00,01,110116,鮮魚  特種,89181,土屋  伊佐夫,,2021/08/10 0:00:00,2021/08/10 0:00:00,2021/08/10 0:00:00,2108090311,01,01,991010,,,,0,0
505083846,505083846,紅ｽﾞﾜｲｶﾞﾆｽﾁｰﾑﾐｰﾄ300g(脚7:ﾌﾚｰｸ3),2,20×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505084236,505084236,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ5L3肩(約1㎏）ﾊﾞﾙﾀﾞｲ種,2,6,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505084666,505084666,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ4L(9-10肩/3㎏）3㎏,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011314,501011314,ｷｽ寿司(昆布味)10gｽﾘｯﾄ×20枚,2,40,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,4902618750543,,,,,,,,,,,0,0
501011377,501011377,生ｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ2㎏化粧箱,2,3,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501014208,501014208,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ800gF,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4978210102752,,,,,,,,,,,0,0
505082875,505082875,生ｽﾞﾜｶﾞﾆｲﾊｰﾌﾎﾟｰｼｮﾝ2kg化粧箱,2,3,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505083971,505083971,ｳﾆA100g,2,30×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
301002974,301002974,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り21-25個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303050729,303050729,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆｼｭﾘﾝｸ4L(8-9肩/3kg)3kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011284,501011284,生ﾀﾗﾊﾞｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ800g化粧箱,2,8,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114302358,,,,,,,,,,,0,0
501013506,21072001610101,ﾎﾞｲﾙ赤ﾆｼ貝ﾑｷ身(65g×12),1,1,110016,安岐水産,BGR,ﾌﾞﾙｶﾞﾘｱ,3,0.00,01,110116,鮮魚  特種,89181,土屋  伊佐夫,,2021/08/10 0:00:00,2021/08/10 0:00:00,2021/07/23 0:00:00,2107200161,01,01,991010,,,,0,0
501014566,501014566,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2本爪ﾎﾟｰｼｮﾝ3L(21-30個/kg)1kg,2,11,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501017540,501017540,ｱﾄﾗﾝﾃｨｯｸｻｰﾓﾝ山椒みそ漬け90g×2切,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505077119,505077119,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ肩肉ｺﾛ1kg,2,12,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505079227,505079227,むきえび大100g,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083554,505083554,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆｶｯﾄ300g,2,16×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303050560,303050560,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆｼｭﾘﾝｸ4L(8-9肩/3kg)3kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303053775,303053775,生ｽﾞﾜｲｶﾞﾆ6R(6肩/3kg)3kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505013635,505013635,かにかまぼこ1本,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501011541,501011541,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ1.7kg(NET1.5kg),2,3×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505080731,505080731,養殖ｶﾝﾊﾟﾁｽｷﾝﾚｽﾌﾞﾛｯｸ2kg,2,6,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505082035,505082035,金目鯛昆布〆ｽﾗｲｽ12g×10枚,2,30×2,,,,,3,0.00,01,110334,水産  外食商材,92341,川西  達也,,,,,,,,,,,,0,0
301004194,301004194,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り26-30個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303049578,303049578,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪ﾎﾟｰｼｮﾝ切目入り26-30個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303049834,303049834,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆｼｭﾘﾝｸ4L(10-11肩/4kg)4kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303054220,303054220,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2本爪ﾎﾟｰｼｮﾝ31-40個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011655,501011655,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆL(4-5肩/㎏）1㎏化粧箱,2,6,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501013044,501013044,ﾄﾗｳﾄｽﾗｲｽ8g×20枚,2,50,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501013794,501013794,ﾎﾞｲﾙﾄｹﾞｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ600g,2,8×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114306028,,,,,,,,,,,0,0
501013813,501013813,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ360g,2,12×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114305380,,,,,,,,,,,0,0
501016458,501016458,ﾎﾞｲﾙｱﾌﾞﾗｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ400g,2,12×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114309029,,,,,,,,,,,0,0
505076821,505076821,さばの塩麹干し2枚(約100g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505079079,505079079,いか鹿の子短冊50g,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
301001191,301001191,生ｽﾞﾜｲｶﾞﾆ5L(6-7肩/3kg)3kgﾊﾞﾙﾀﾞｲ種,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301004393,301004393,切ﾜﾀﾘｶﾞﾆS(26-30肩/kg)1kg,2,12,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301004435,301004435,生ﾀﾗﾊﾞｶﾞﾆ2L(700-900g/肩)10㎏,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501010886,501010886,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ360g,2,12×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114301375,,,,,,,,,,,0,0
505074899,505074899,真ｲｶ切落し100g×5個,2,20,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
